Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
 31      9 MPGE-LS  ManEst      1       7          D2B       62.88    305.00       42.57            1
 31     10 MPGE-LS  ManEst      1       9          D1A       63.47    230.00       43.16            1
 31     11 MPGE-LS  ManEst      1      12          D2B       59.00    190.00       38.68            1
 31     12 MPGE-LS  ManEst      1      12          D1A       62.68    255.00       42.37            1
 31     13 MPGE-LS  ManEst      1      12          D2A       66.34    245.00       46.02            1
 31     14 MPGE-LS  ManEst      1      12          D1A       60.15    245.00       39.84            1
 31     15 MPGE-LS  ManEst      1      12          D2B       69.22    245.00       48.90            1
 31     16 MPGE-LS  ManEst      1      12          D2A       61.51    265.00       41.20            1
 31     17 MPGE-LS  ManEst      1      12          D1A       63.13    230.00       42.81            1
 31     18 MPGE-LS  ManEst      1      13          D1B       66.87    230.00       46.56            1
 31     19 MPGE-LS  ManEst      1      13          D1B       59.87    290.00       39.56            1
 31     20 MPGE-LS  ManEst      1      14          D2B       66.12    270.00       45.81            1
 31     21 MPGE-LS  ManEst      1      14          D1A       54.40    250.00       34.08            1
 31     22 MPGE-LS  ManEst      1      14          D1A       58.11    280.00       37.80            1
 31     23 MPGE-LS  ManEst      1      16          D1B       62.98    265.00       42.67            1
 31     24 MPGE-LS  ManEst      1      16          D1B       62.53    240.00       42.22            1
 31     25 MPGE-LS  ManEst      1      18          D1B       65.02    325.00       44.71            1
 31     26 MPGE-LS  ManEst      1      18          D2A       58.99    235.00       38.68            1
 31     27 MPGE-LS  ManEst      1      20          D2B       60.01    260.00       39.69            1
 31     28 MPGE-LS  ManEst      1      20          D2A       64.33    270.00       44.02            1
 31     29 MPGE-LS  ManEst      1      21          D2B       61.48    260.00       41.17            1
 31     30 MPGE-LS  ManEst      1      21          D2B       61.55    295.00       41.23            1
 31     31 MPGE-LS  ManEst      1      22          D2A       63.76    310.00       43.44            1
 31     32 MPGE-LS  ManEst      1      22          D2A       63.63    275.00       43.31            1
 31     33 MPGE-LS  ManEst      2      22          D2B       53.56    285.00       36.30            1
 31     34 MPGE-LS  ManEst      2      22          D1A       66.69    255.00       49.43            1
 31     35 MPGE-LS  ManEst      2      22          D2B       62.07    265.00       44.81            1
 31     36 MPGE-LS  ManEst      2      22          D2B       64.98    255.00       47.72            1
 31     37 MPGE-LS  ManEst      2      22          D2A       60.01    270.00       42.74            0
 31     38 MPGE-LS  ManEst      2      22          D2A       62.88    280.00       45.61            1
 31     39 MPGE-LS  ManEst      2      22          D1B       60.20    275.00       42.94            1
 31     40 MPGE-LS  ManEst      2      22          D1B       65.97    270.00       48.71            1
 31     41 MPGE-LS  ManEst      2      22          D2B       63.38    285.00       46.12            1
 31     42 MPGE-LS  ManEst      2      22          D1A       63.61    280.00       46.35            1
 31     43 MPGE-LS  ManEst      2      22          D1B       63.84    260.00       46.58            1
 31     44 MPGE-LS  ManEst      2      22          D2A       66.10    240.00       48.84            1
 31     45 MPGE-LS  ManEst      2      22          D1B       60.23    355.00       42.97            1
 31     46 MPGE-LS  ManEst      2      22          D1A       68.06    295.00       50.79            0
 31     47 MPGE-LS  ManEst      2      22          D2B       66.91    365.00       49.65            1
 31     48 MPGE-LS  ManEst      2      22          D2B       69.75    255.00       52.49            1
 31     49 MPGE-LS  ManEst      2      22          D1B       64.41    225.00       47.15            1
 31     50 MPGE-LS  ManEst      2      22          D2A       63.32    245.00       46.06            1
 31     51 MPGE-LS  ManEst      2      25          D2A       63.30    415.00       46.04            1
 31     52 MPGE-LS  ManEst      2      25          D1A       64.69    330.00       47.43            1
 31     53 MPGE-LS  ManEst      2      25          D1B       67.61    245.00       50.35            1
 31     54 MPGE-LS  ManEst      2      27          D2A       65.82    200.00       48.56            1
 31     55 MPGE-LS  ManEst      2      27          D2A       65.60    220.00       48.34            1
 31     56 MPGE-LS  ManEst      2      27          D2A       68.72    255.00       51.46            1
 31     57 MPGE-LS  ManEst      2      27          D1A       69.02    230.00       51.76            1
 31     58 MPGE-LS  ManEst      2      27          D1B       58.86    280.00       41.59            1
 31     59 MPGE-LS  ManEst      2      27          D1A       63.53    245.00       46.27            1
 31     60 MPGE-LS  ManEst      2      27          D1B       62.00    255.00       44.74            1
 31     61 MPGE-LS  ManEst      2      27          D2B       63.40    205.00       46.14            0
 31     62 MPGE-LS  ManEst      2      27          D1A       63.90    300.00       46.64            1
 31     63 MPGE-LS  ManEst      2      27          D2B       57.17    240.00       39.91            1
 31     64 MPGE-LS  ManEst      2      27          D1A       69.28    265.00       52.02            1
 31     65 MPGE-LS  ManEst      3      27          D2B       69.17    375.00       52.37            1
 31     66 MPGE-LS  ManEst      3      27          D1B       65.13    345.00       48.32            1
 31     67 MPGE-LS  ManEst      3      27          D1A       61.10    305.00       44.30            1
 31     68 MPGE-LS  ManEst      3      27          D1B       64.53    260.00       47.73            1
 31     69 MPGE-LS  ManEst      3      27          D2A       64.40    260.00       47.60            1
 31     70 MPGE-LS  ManEst      3      27          D2B       61.01    220.00       44.21            1
 31     71 MPGE-LS  ManEst      3      27          D1A       64.46    295.00       47.66            1
 31     72 MPGE-LS  ManEst      3      27          D2A       69.35    240.00       52.54            1
 31     73 MPGE-LS  ManEst      3      27          D2A       64.20    265.00       47.40            1
 31     74 MPGE-LS  ManEst      3      27          D2A       66.05    300.00       49.25            1
 31     75 MPGE-LS  ManEst      3      27          D2A       65.14    300.00       48.34            1
 31     76 MPGE-LS  ManEst      3      27          D1B       57.99    325.00       41.19            1
 31     77 MPGE-LS  ManEst      3      27          D1B       66.51    200.00       49.71            1
 31     78 MPGE-LS  ManEst      3      27          D1A       67.51    270.00       50.71            1
 31     79 MPGE-LS  ManEst      3      27          D1B       59.98    365.00       43.18            1
 31     80 MPGE-LS  ManEst      3      27          D2B       64.61    290.00       47.81            1
 31     81 MPGE-LS  ManEst      3      27          D2B       66.37    265.00       49.57            1
 31     82 MPGE-LS  ManEst      3      27          D1A       57.75    335.00       40.94            1
 31     83 MPGE-LS  ManEst      3      27          D1B       71.26    300.00       54.45            1
 31     84 MPGE-LS  ManEst      3      27          D1A       54.80    295.00       37.99            1
 31     85 MPGE-LS  ManEst      3      28          D2B       65.84    245.00       49.04            1
 31     86 MPGE-LS  ManEst      3      28          D2B       70.00    240.00       53.19            1
 31     87 MPGE-LS  ManEst      3      28          D1B       57.05    255.00       40.25            1
 31     88 MPGE-LS  ManEst      3      28          D1A       63.67    335.00       46.86            1
 31     89 MPGE-LS  ManEst      3      28          D2B       64.87    235.00       48.06            1
 31     90 MPGE-LS  ManEst      3      28          D1A       59.72    305.00       42.92            1
 31     91 MPGE-LS  ManEst      3      28          D1A       65.20    215.00       48.39            1
 31     92 MPGE-LS  ManEst      3      28          D2B       62.35    230.00       45.55            0
 31     93 MPGE-LS  ManEst      3      28          D2A       63.50    270.00       46.70            1
 31     94 MPGE-LS  ManEst      3      29          D2A       66.62    290.00       49.82            1
 31     95 MPGE-LS  ManEst      3      29          D1B       60.54    300.00       43.74            1
 31     96 MPGE-LS  ManEst      3      29          D2A       67.04    265.00       50.24            1
 31     97 MPGE-LS  ManEst      4      29          D2B       64.60    430.00       46.66            1
 31     98 MPGE-LS  ManEst      4      29          D1B       67.39    275.00       49.45            1
