Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
 20     48 MGPE-LS  ManEst      2       8          D1A       53.75       1132.10    430.00       36.65            1
 20     49 MGPE-LS  ManEst      2       8          D2A       56.69        980.25    335.00       39.59            1
 20     50 MGPE-LS  ManEst      2       8          D1B       53.53        972.03    385.00       36.43            1
 20     51 MGPE-LS  ManEst      2       8          D2A       55.79        836.26    360.00       38.69            1
 20     52 MGPE-LS  ManEst      2       9          D1B       56.61        889.55    335.00       39.51            1
 20     53 MGPE-LS  ManEst      2       9          D1B       53.87        880.32    275.00       36.77            1
 20     54 MGPE-LS  ManEst      2       9          D2A       56.10       1082.97    560.00       39.00            1
 20     55 MGPE-LS  ManEst      2       9          D2A       49.29        932.24    345.00       32.19            1
 20     56 MGPE-LS  ManEst      2       9          D2B       49.79        828.37    305.00       32.69            1
 20     57 MGPE-LS  ManEst      2       9          D2B       59.69        739.46    260.00       42.59            1
 20     58 MGPE-LS  ManEst      2       9          D1A       52.17        974.20    305.00       35.07            1
 20     59 MGPE-LS  ManEst      2       9          D2A       54.48        894.27    245.00       37.38            1
 20     60 MGPE-LS  ManEst      2      10          D2B       52.65        931.21    410.00       35.55            1
 20     61 MGPE-LS  ManEst      2      11          D2B       48.05       1110.13    425.00       30.95            1
 20     62 MGPE-LS  ManEst      2      12          D1B       54.69       1005.78    390.00       37.59            1
 20     63 MGPE-LS  ManEst      2      12          D1A       53.63        973.24    435.00       36.53            1
 20     64 MGPE-LS  ManEst      2      12          D1A       51.46        953.23    325.00       34.36            1
 20     65 MGPE-LS  ManEst      3      12          D1A       59.57       1065.06    465.00       42.48            1
 20     66 MGPE-LS  ManEst      3      12          D2A       50.71        924.10    370.00       33.62            1
 20     67 MGPE-LS  ManEst      3      12          D1B       51.43       1033.09    440.00       34.34            1
 20     68 MGPE-LS  ManEst      3      12          D1A       49.70       1020.90    475.00       32.61            1
 20     69 MGPE-LS  ManEst      3      12          D2B       50.29       1019.10    405.00       33.19            1
 20     70 MGPE-LS  ManEst      3      12          D1A       48.75        974.24    325.00       31.65            1
 20     71 MGPE-LS  ManEst      3      12          D1B       51.58        922.18    325.00       34.48            1
 20     72 MGPE-LS  ManEst      3      12          D1A       49.75        890.60    370.00       32.65            1
 20     73 MGPE-LS  ManEst      3      12          D1B       56.89        792.45    255.00       39.79            1
 20     74 MGPE-LS  ManEst      3      12          D1B       51.20        929.27    365.00       34.10            1
 20     75 MGPE-LS  ManEst      3      12          D1B       50.50        926.98    400.00       33.40            0
 20     76 MGPE-LS  ManEst      3      12          D2B       51.98        829.41    400.00       34.88            1
 20     77 MGPE-LS  ManEst      3      12          D1B       51.60        907.03    370.00       34.50            1
 20     78 MGPE-LS  ManEst      3      13          D2B       52.09        950.11    415.00       34.99            1
 20     79 MGPE-LS  ManEst      3      13          D2B       49.30       1042.48    375.00       32.21            1
 20     80 MGPE-LS  ManEst      3      14          D1A       50.77       1031.14    425.00       33.67            1
 20     81 MGPE-LS  ManEst      3      15          D1A       50.40        834.27    275.00       33.30            1
 20     82 MGPE-LS  ManEst      3      15          D2B       48.81       1187.86    415.00       31.71            1
 20     83 MGPE-LS  ManEst      3      15          D1B       48.74        997.13    305.00       31.64            1
 20     84 MGPE-LS  ManEst      3      15          D2B       46.97       1053.11    420.00       29.87            1
 20     85 MGPE-LS  ManEst      3      15          D2A       48.21        985.45    295.00       31.11            1
 20     86 MGPE-LS  ManEst      3      15          D2A       47.09       1011.28    315.00       30.00            1
 20     87 MGPE-LS  ManEst      3      15          D1A       46.43       1029.16    355.00       29.33            1
 20     88 MGPE-LS  ManEst      3      15          D2B       48.41        976.18    320.00       31.31            1
 20     89 MGPE-LS  ManEst      3      15          D2A       43.63       1128.02    400.00       26.53            1
 20     90 MGPE-LS  ManEst      3      15          D2A       47.00       1054.14    385.00       29.91            1
 20     91 MGPE-LS  ManEst      3      15          D2A       51.72        993.17    335.00       34.63            1
 20     92 MGPE-LS  ManEst      3      15          D2B       49.31        906.29    365.00       32.21            1
 20     93 MGPE-LS  ManEst      3      15          D2A       46.73       1014.10    425.00       29.64            1
 20     94 MGPE-LS  ManEst      3      15          D1B       46.27        897.33    285.00       29.17            1
 20     95 MGPE-LS  ManEst      3      15          D2A       51.87        974.17    305.00       34.77            1
 20     96 MGPE-LS  ManEst      3      15          D1A       52.78       1132.00    370.00       35.68            1
 20     97 MGPE-LS  ManEst      4      15          D2B       46.59       1048.10    390.00       29.21            1
 20     98 MGPE-LS  ManEst      4      15          D2B       49.22        884.26    335.00       31.84            1
 20     99 MGPE-LS  ManEst      4      15          D1B       43.77        890.26    435.00       26.39            1
 20    100 MGPE-LS  ManEst      4      15          D2A       46.09        988.18    340.00       28.71            1
 20    101 MGPE-LS  ManEst      4      15          D1B       45.43        861.34    305.00       28.06            1
 20    102 MGPE-LS  ManEst      4      15          D1A       49.87       1238.94    395.00       32.49            1
 20    103 MGPE-LS  ManEst      4      15          D1B       47.78        927.25    485.00       30.41            1
 20    104 MGPE-LS  ManEst      4      15          D2B       47.73       1033.96    310.00       30.36            1
 20    105 MGPE-LS  ManEst      4      15          D2A       45.55       1035.14    310.00       28.17            1
 20    106 MGPE-LS  ManEst      4      15          D1B       49.20        915.22    320.00       31.82            1
 20    107 MGPE-LS  ManEst      4      15          D1A       49.71        931.16    320.00       32.33            1
 20    108 MGPE-LS  ManEst      4      15          D2B       46.60        843.34    350.00       29.22            1
 20    109 MGPE-LS  ManEst      4      15          D2A       50.29        965.27    255.00       32.91            1
 20    110 MGPE-LS  ManEst      4      15          D2A       50.26        861.25    345.00       32.88            1
 20    111 MGPE-LS  ManEst      4      15          D1B       45.33        877.56    255.00       27.95            1
 20    112 MGPE-LS  ManEst      4      15          D2B       47.54        951.24    295.00       30.16            1
 20    113 MGPE-LS  ManEst      4      15          D1B       53.82       1019.07    385.00       36.44            1
 20    114 MGPE-LS  ManEst      4      15          D2A       46.79        865.42    305.00       29.41            1
 20    115 MGPE-LS  ManEst      4      15          D2A       47.72        842.06    235.00       30.34            0
 20    116 MGPE-LS  ManEst      4      15          D1A       46.01        927.02    500.00       28.63            1
 20    117 MGPE-LS  ManEst      4      15          D2A       46.36        944.24    285.00       28.98            1
 20    118 MGPE-LS  ManEst      4      15          D1A       47.43        949.46    310.00       30.05            1
