Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
 53     20 GMPE-SL  ManEst      1       0          D1B       54.97       1238.51    350.00       35.04            1
 53     21 GMPE-SL  ManEst      1       0          D2B       55.79       1132.62    345.00       35.86            1
 53     22 GMPE-SL  ManEst      1       0          D2A       60.89       1093.61    265.00       40.96            1
 53     23 GMPE-SL  ManEst      1       0          D1A       57.39       1341.52    315.00       37.46            1
 53     24 GMPE-SL  ManEst      1       0          D1B       60.63       1278.47    250.00       40.70            1
 53     25 GMPE-SL  ManEst      1       0          D2B       57.46       1089.61    240.00       37.53            1
 53     26 GMPE-SL  ManEst      1       0          D2B       56.37       1111.59    300.00       36.45            1
 53     27 GMPE-SL  ManEst      1       0          D1A       57.62       1189.52    270.00       37.69            1
 53     28 GMPE-SL  ManEst      1       0          D2A       57.81       1088.54    240.00       37.88            0
 53     29 GMPE-SL  ManEst      1       0          D2A       57.60       1046.56    305.00       37.67            1
 53     30 GMPE-SL  ManEst      1       0          D2A       53.62       1103.55    270.00       33.69            1
 53     31 GMPE-SL  ManEst      1       0          D2B       59.00        978.65    255.00       39.07            1
 53     32 GMPE-SL  ManEst      1       0          D2B       54.74       1110.61    390.00       34.81            1
 53     33 GMPE-SL  ManEst      2       0          D2B       56.39       1169.62    425.00       36.75            1
 53     34 GMPE-SL  ManEst      2       0          D2A       57.61        968.69    270.00       37.97            1
 53     35 GMPE-SL  ManEst      2       0          D1B       52.74        927.73    215.00       33.10            1
 53     36 GMPE-SL  ManEst      2       0          D2A       58.17        983.62    235.00       38.54            1
 53     37 GMPE-SL  ManEst      2       0          D1A       55.82       1116.60    290.00       36.18            1
 53     38 GMPE-SL  ManEst      2       0          D2A       53.21        986.66    235.00       33.57            1
 53     39 GMPE-SL  ManEst      2       0          D2B       55.88        890.71    225.00       36.25            1
 53     40 GMPE-SL  ManEst      2       0          D1A       54.16       1037.63    270.00       34.52            1
 53     41 GMPE-SL  ManEst      2       0          D2A       57.96       1107.61    270.00       38.32            1
 53     42 GMPE-SL  ManEst      2       0          D2A       57.20        925.65    195.00       37.56            1
 53     43 GMPE-SL  ManEst      2       0          D1A       55.03       1004.68    235.00       35.39            1
 53     44 GMPE-SL  ManEst      2       0          D1B       59.09       1013.67    255.00       39.46            1
 53     45 GMPE-SL  ManEst      2       0          D1B       64.70        988.66    215.00       45.06            1
 53     46 GMPE-SL  ManEst      2       0          D2B       60.36        967.61    240.00       40.72            1
 53     47 GMPE-SL  ManEst      2       0          D2B       59.35        917.67    265.00       39.71            1
 53     48 GMPE-SL  ManEst      2       0          D2B       61.16        924.82    205.00       41.53            1
 53     49 GMPE-SL  ManEst      2       0          D1B       56.76       1007.59    260.00       37.13            1
 53     50 GMPE-SL  ManEst      2       0          D1B       64.35        883.72    180.00       44.71            1
 53     51 GMPE-SL  ManEst      2       0          D2B       62.31       1160.66    335.00       42.67            1
 53     52 GMPE-SL  ManEst      2       0          D1B       60.37        985.72    245.00       40.74            1
 53     53 GMPE-SL  ManEst      2       0          D2B       56.61        959.63    210.00       36.97            1
 53     54 GMPE-SL  ManEst      2       0          D2A       56.98       1007.93    225.00       37.34            1
 53     55 GMPE-SL  ManEst      2       0          D2A       55.77       1036.63    310.00       36.13            1
 53     56 GMPE-SL  ManEst      2       0          D1B       57.01        915.65    195.00       37.37            1
 53     57 GMPE-SL  ManEst      2       0          D1B       65.93       1034.58    270.00       46.30            1
 53     58 GMPE-SL  ManEst      2       0          D1A       61.77        983.66    195.00       42.14            0
 53     59 GMPE-SL  ManEst      2       0          D1A       57.71       1000.66    245.00       38.07            1
 53     60 GMPE-SL  ManEst      2       0          D2B       64.59       1140.53    215.00       44.95            1
 53     61 GMPE-SL  ManEst      2       0          D1A       58.93        975.68    220.00       39.29            1
 53     62 GMPE-SL  ManEst      2       0          D2A       57.82       1050.74    240.00       38.18            0
 53     63 GMPE-SL  ManEst      2       0          D1A       56.62       1053.46    225.00       36.99            0
 53     64 GMPE-SL  ManEst      2       0          D1A       59.03        989.64    215.00       39.39            1
 53     65 GMPE-SL  ManEst      3       0          D2A       59.73       1316.45    470.00       40.05            1
 53     66 GMPE-SL  ManEst      3       0          D2B       55.19        929.19    210.00       35.51            0
 53     67 GMPE-SL  ManEst      3       0          D1B       63.62        951.17    220.00       43.94            1
 53     68 GMPE-SL  ManEst      3       0          D2B       57.14       1162.58    310.00       37.46            1
 53     69 GMPE-SL  ManEst      3       0          D1A       58.03        899.73    220.00       38.35            1
 53     70 GMPE-SL  ManEst      3       0          D1B       59.46        898.68    205.00       39.78            1
 53     71 GMPE-SL  ManEst      3       0          D2A       62.42       1039.64    240.00       42.74            1
 53     72 GMPE-SL  ManEst      3       0          D1B       56.65        974.66    255.00       36.97            1
 53     73 GMPE-SL  ManEst      3       0          D2B       60.19       1057.16    255.00       40.51            1
 53     74 GMPE-SL  ManEst      3       0          D2A       57.29        936.61    240.00       37.61            0
 53     75 GMPE-SL  ManEst      3       0          D1B       65.35       1089.64    235.00       45.67            0
 53     76 GMPE-SL  ManEst      3       0          D2B       58.76       1016.69    265.00       39.08            1
 53     77 GMPE-SL  ManEst      3       0          D2A       57.59       1126.50    220.00       37.91            1
 53     78 GMPE-SL  ManEst      3       0          D1B       61.05        998.72    245.00       41.37            1
 53     79 GMPE-SL  ManEst      3       0          D2A       65.32        967.62    235.00       45.64            1
 53     80 GMPE-SL  ManEst      3       0          D1A       61.43       1039.64    385.00       41.75            1
 53     81 GMPE-SL  ManEst      3       0          D1A       57.63        973.67    250.00       37.95            1
 53     82 GMPE-SL  ManEst      3       0          D1B       62.68       1110.60    420.00       43.00            1
 53     83 GMPE-SL  ManEst      3       0          D2A       56.79       1001.70    240.00       37.11            1
 53     84 GMPE-SL  ManEst      3       0          D2B       61.63       1051.65    280.00       41.95            1
 53     85 GMPE-SL  ManEst      3       0          D1A       60.51       1030.62    235.00       40.83            1
 53     86 GMPE-SL  ManEst      3       0          D2B       64.28       1069.60    245.00       44.60            1
 53     87 GMPE-SL  ManEst      3       0          D1A       58.04       1024.73    235.00       38.36            1
 53     88 GMPE-SL  ManEst      3       0          D1A       57.02       1022.68    260.00       37.34            1
 53     89 GMPE-SL  ManEst      3       0          D2A       63.00       1109.51    265.00       43.32            1
 53     90 GMPE-SL  ManEst      3       1          D2A       64.31       1046.63    265.00       44.63            0
 53     91 GMPE-SL  ManEst      3       1          D1B       63.14        935.72    200.00       43.46            1
 53     92 GMPE-SL  ManEst      3       1          D1A       60.37        940.68    205.00       40.69            1
 53     93 GMPE-SL  ManEst      3       1          D2B       61.40       1154.61    445.00       41.72            1
 53     94 GMPE-SL  ManEst      3       1          D1A       62.89        984.63    275.00       43.21            0
 53     95 GMPE-SL  ManEst      3       1          D2B       70.14        983.71    270.00       50.46            1
 53     96 GMPE-SL  ManEst      3       1          D1B       58.76       1077.58    250.00       39.08            1
