Sub  Trial   Group    Task  Block  Errors      Stimuli    MaxAp        RT  G12MaxAp FGApApproved
 17    123 PMGE-SL   Grasp      4       2          D1A    75.74    310.00     58.70            1
 17    124 PMGE-SL   Grasp      4       2          D1B    73.54    150.00     56.49            1
 17    125 PMGE-SL   Grasp      4       2          D2A    72.42    285.00     55.38            1
 17    126 PMGE-SL   Grasp      4       2          D1B    75.59    200.00     58.54            1
 17    127 PMGE-SL   Grasp      4       2          D2A    75.72    145.00     58.67            1
 17    128 PMGE-SL   Grasp      4       2          D2A    70.69    270.00     53.65            1
 18      1 PGME-SL   Grasp      1       0          D1A    73.92    380.00     51.15            1
 18      2 PGME-SL   Grasp      1       0          D2B    76.34    325.00     53.57            1
 18      3 PGME-SL   Grasp      1       0          D1A    72.99    245.00     50.22            1
 18      4 PGME-SL   Grasp      1       0          D2B    67.84    285.00     45.07            1
 18      5 PGME-SL   Grasp      1       0          D2A    73.74    365.00     50.97            1
 18      6 PGME-SL   Grasp      1       0          D1A    73.36    355.00     50.59            1
 18      7 PGME-SL   Grasp      1       0          D2A    69.95    340.00     47.18            1
 18      8 PGME-SL   Grasp      1       0          D2B    72.68    425.00     49.90            1
 18      9 PGME-SL   Grasp      1       0          D1B    69.91    415.00     47.13            1
 18     10 PGME-SL   Grasp      1       0          D2B    73.54    320.00     50.77            1
 18     11 PGME-SL   Grasp      1       0          D2B    75.20    315.00     52.43            1
 18     12 PGME-SL   Grasp      1       0          D2B    75.13    425.00     52.36            1
 18     13 PGME-SL   Grasp      1       0          D2A    82.48    360.00     59.71            1
 18     14 PGME-SL   Grasp      1       0          D1B    70.28    445.00     47.51            1
 18     15 PGME-SL   Grasp      1       0          D2B    82.21    425.00     59.43            1
 18     16 PGME-SL   Grasp      1       0          D1A    78.43    270.00     55.66            1
 18     17 PGME-SL   Grasp      1       0          D2A    80.34    410.00     57.57            1
 18     18 PGME-SL   Grasp      1       0          D2B    73.54    355.00     50.77            1
 18     19 PGME-SL   Grasp      1       0          D1A    76.91    320.00     54.14            1
 18     20 PGME-SL   Grasp      1       0          D1B    74.77    320.00     52.00            1
 18     21 PGME-SL   Grasp      1       0          D2A    76.95    375.00     54.18            1
 18     22 PGME-SL   Grasp      1       0          D2A    77.56    405.00     54.79            1
 18     23 PGME-SL   Grasp      1       0          D1A    74.95    345.00     52.18            1
 18     24 PGME-SL   Grasp      1       0          D1B    80.25    475.00     57.48            1
 18     25 PGME-SL   Grasp      1       0          D1B    76.44    365.00     53.67            1
 18     26 PGME-SL   Grasp      1       0          D2A    79.97    365.00     57.20            1
 18     27 PGME-SL   Grasp      1       1          D1A    76.28    595.00     53.51            1
 18     28 PGME-SL   Grasp      1       1          D2A    78.49    365.00     55.72            1
 18     29 PGME-SL   Grasp      1       1          D1A    79.91    300.00     57.14            1
 18     30 PGME-SL   Grasp      1       1          D1B    80.93    370.00     58.16            1
 18     31 PGME-SL   Grasp      1       1          D1B    82.87    315.00     60.10            1
 18     32 PGME-SL   Grasp      1       1          D1B    75.94    310.00     53.17            1
 18     33 PGME-SL   Grasp      2       1          D2B    76.35    480.00     54.42            1
 18     34 PGME-SL   Grasp      2       1          D1A    82.25    430.00     60.32            1
 18     35 PGME-SL   Grasp      2       1          D2B    80.71    435.00     58.78            1
 18     36 PGME-SL   Grasp      2       1          D2B    79.02    450.00     57.09            1
 18     37 PGME-SL   Grasp      2       1          D1B    79.59    330.00     57.67            1
 18     38 PGME-SL   Grasp      2       1          D1B    78.84    390.00     56.91            1
 18     39 PGME-SL   Grasp      2       1          D1B    79.11    430.00     57.19            1
 18     40 PGME-SL   Grasp      2       1          D2A    79.65    360.00     57.72            1
 18     41 PGME-SL   Grasp      2       1          D2B    80.13    430.00     58.20            1
 18     42 PGME-SL   Grasp      2       1          D1A    81.92    320.00     60.00            1
 18     43 PGME-SL   Grasp      2       1          D2B    85.98    430.00     64.05            1
 18     44 PGME-SL   Grasp      2       1          D1A    75.77    285.00     53.84            1
 18     45 PGME-SL   Grasp      2       1          D1A    82.13    385.00     60.20            1
 18     46 PGME-SL   Grasp      2       1          D2A    80.23    355.00     58.30            1
 18     47 PGME-SL   Grasp      2       1          D1B    77.08    380.00     55.15            1
 18     48 PGME-SL   Grasp      2       1          D2B    80.46    355.00     58.54            1
 18     49 PGME-SL   Grasp      2       1          D2A    79.96    380.00     58.03            1
 18     50 PGME-SL   Grasp      2       1          D2B    79.73    330.00     57.80            1
 18     51 PGME-SL   Grasp      2       1          D2B    82.47    240.00     60.54            1
 18     52 PGME-SL   Grasp      2       1          D1B    76.99    285.00     55.06            1
 18     53 PGME-SL   Grasp      2       1          D1A    80.95    365.00     59.02            1
 18     54 PGME-SL   Grasp      2       1          D2A    82.90    400.00     60.98            1
 18     55 PGME-SL   Grasp      2       1          D1B    79.02    380.00     57.09            1
 18     56 PGME-SL   Grasp      2       1          D1B    83.28    395.00     61.36            1
 18     57 PGME-SL   Grasp      2       1          D2A    84.38    335.00     62.46            1
 18     58 PGME-SL   Grasp      2       1          D2A    77.75    340.00     55.82            1
 18     59 PGME-SL   Grasp      2       1          D2A    80.66    450.00     58.73            1
 18     60 PGME-SL   Grasp      2       1          D1B    78.97    415.00     57.04            1
 18     61 PGME-SL   Grasp      2       1          D1A    82.54    385.00     60.62            1
 18     62 PGME-SL   Grasp      2       1          D1A    78.58    425.00     56.66            1
 18     63 PGME-SL   Grasp      2       1          D1A    81.15    405.00     59.22            1
 18     64 PGME-SL   Grasp      2       1          D2A    80.69    515.00     58.77            1
 18     65 PGME-SL   Grasp      3       1          D2B    80.34    410.00     59.03            1
 18     66 PGME-SL   Grasp      3       1          D2A    80.70    410.00     59.39            1
 18     67 PGME-SL   Grasp      3       1          D1B    83.66    410.00     62.34            1
 18     68 PGME-SL   Grasp      3       1          D1B    82.78    435.00     61.46            1
 18     69 PGME-SL   Grasp      3       1          D1A    80.27    470.00     58.96            1
 18     70 PGME-SL   Grasp      3       1          D2B    74.41    330.00     53.09            1
 18     71 PGME-SL   Grasp      3       1          D1A    71.52    420.00     50.21            1
 18     72 PGME-SL   Grasp      3       1          D2A    79.73    405.00     58.42            1
 18     73 PGME-SL   Grasp      3       1          D1A    83.16    380.00     61.85            1
 18     74 PGME-SL   Grasp      3       1          D2A    85.05    380.00     63.73            1
 18     75 PGME-SL   Grasp      3       1          D2B    84.58    445.00     63.26            1
 18     76 PGME-SL   Grasp      3       1          D1B    82.14    435.00     60.83            1
 18     77 PGME-SL   Grasp      3       1          D2B    80.54    430.00     59.22            1
 18     78 PGME-SL   Grasp      3       1          D1A    79.86    335.00     58.55            1
 18     79 PGME-SL   Grasp      3       1          D1A    79.08    365.00     57.77            1
 18     80 PGME-SL   Grasp      3       1          D2A    78.87    345.00     57.56            1
 18     81 PGME-SL   Grasp      3       1          D1A    81.44    420.00     60.13            1
 18     82 PGME-SL   Grasp      3       1          D1B    86.21    490.00     64.90            1
 18     83 PGME-SL   Grasp      3       1          D2B    89.01    455.00     67.69            1
 18     84 PGME-SL   Grasp      3       1          D1B    80.54    365.00     59.23            1
 18     85 PGME-SL   Grasp      3       1          D2B    82.75    320.00     61.44            1
 18     86 PGME-SL   Grasp      3       1          D1B    84.92    335.00     63.61            1
 18     87 PGME-SL   Grasp      3       1          D1A    81.29    435.00     59.98            1
 18     88 PGME-SL   Grasp      3       1          D1B    75.81    385.00     54.50            1
 18     89 PGME-SL   Grasp      3       1          D2B    76.13    360.00     54.82            1
 18     90 PGME-SL   Grasp      3       1          D2A    76.45    460.00     55.14            1
 18     91 PGME-SL   Grasp      3       1          D2A    83.28    460.00     61.97            1
 18     92 PGME-SL   Grasp      3       1          D2B    81.05    440.00     59.74            1
 18     93 PGME-SL   Grasp      3       1          D1A    80.05    450.00     58.74            1
 18     94 PGME-SL   Grasp      3       1          D2A    77.05    455.00     55.74            1
 18     95 PGME-SL   Grasp      3       1          D2A    78.37    380.00     57.06            1
 18     96 PGME-SL   Grasp      3       1          D1B    77.04    475.00     55.73            1
 18     97 PGME-SL   Grasp      4       1          D2B    74.03    605.00     52.67            1
 18     98 PGME-SL   Grasp      4       1          D1A    78.74    320.00     57.38            1
 18     99 PGME-SL   Grasp      4       1          D1A    82.32    390.00     60.95            1
 18    100 PGME-SL   Grasp      4       1          D1B    76.31    315.00     54.94            1
 18    101 PGME-SL   Grasp      4       1          D1B    80.50    370.00     59.13            1
 18    102 PGME-SL   Grasp      4       1          D2B    84.43    425.00     63.06            1
 18    103 PGME-SL   Grasp      4       1          D2B    80.03    430.00     58.67            1
 18    104 PGME-SL   Grasp      4       1          D2A    82.84    300.00     61.47            1
 18    105 PGME-SL   Grasp      4       1          D2B    80.91    240.00     59.54            1
 18    106 PGME-SL   Grasp      4       1          D1B    80.57    310.00     59.20            1
 18    107 PGME-SL   Grasp      4       1          D2A    80.63    350.00     59.26            1
