Sub  Trial   Group    Task  Block  Errors      Stimuli  Subtask       RT     Button  T/F
 14    100  PGM-LS    Perc      2       2  R:D2A-L:D1B        S  1599.20   SubjLeft    C
 14    101  PGM-LS    Perc      2       2  R:D2B-L:D1B        S  1619.51  SubjRight    F
 14    102  PGM-LS    Perc      2       2  R:D1A-L:D2A        S  1431.52   SubjLeft    F
 14    103  PGM-LS    Perc      2       2  R:D1B-L:D2B        S  1250.18  SubjRight    C
 14    104  PGM-LS    Perc      2       2  R:D1B-L:D2A        S  1256.96   SubjLeft    F
 14    105  PGM-LS    Perc      2       2  R:D1A-L:D2A        S  1591.75   SubjLeft    F
 14    106  PGM-LS    Perc      2       2  R:D2A-L:D1A        S  2013.03   SubjLeft    C
 14    107  PGM-LS    Perc      2       2  R:D1A-L:D2A        S  1286.07  SubjRight    C
 14    108  PGM-LS    Perc      2       2  R:D2B-L:D1B        S  1290.72   SubjLeft    C
 14    109  PGM-LS    Perc      2       2  R:D2B-L:D1A        S  2037.72   SubjLeft    C
 14    110  PGM-LS    Perc      2       2  R:D1A-L:D2B        S  1886.86  SubjRight    C
 14    111  PGM-LS    Perc      2       2  R:D2A-L:D1A        S  1373.80   SubjLeft    C
 14    112  PGM-LS    Perc      2       2  R:D1B-L:D2A        S  1741.63  SubjRight    C
 14    113  PGM-LS    Perc      2       2  R:D1A-L:D2B        S  1503.36   SubjLeft    F
 14    114  PGM-LS    Perc      2       2  R:D2B-L:D1B        S  1639.33   SubjLeft    C
 14    115  PGM-LS    Perc      2       2  R:D1A-L:D2B        S  1562.80  SubjRight    C
 14    116  PGM-LS    Perc      2       2  R:D1B-L:D2A        S  2075.47   SubjLeft    F
 14    117  PGM-LS    Perc      2       2  R:D2A-L:D1A        S  1755.42   SubjLeft    C
 14    118  PGM-LS    Perc      2       2  R:D2B-L:D1A        S  2072.57   SubjLeft    C
 14    119  PGM-LS    Perc      2       2  R:D2A-L:D1B        S  1694.41  SubjRight    F
 14    120  PGM-LS    Perc      2       2  R:D2A-L:D1B        S  1467.54   SubjLeft    C
 14    121  PGM-LS    Perc      2       2  R:D1B-L:D2B        S  1920.65  SubjRight    C
 14    122  PGM-LS    Perc      2       2  R:D2A-L:D1A        S  2332.52   SubjLeft    C
 14    123  PGM-LS    Perc      2       2  R:D1A-L:D2B        S  1808.97  SubjRight    C
 14    124  PGM-LS    Perc      2       2  R:D2B-L:D1A        S  2245.69   SubjLeft    C
 14    125  PGM-LS    Perc      2       2  R:D1B-L:D2B        S  1882.51  SubjRight    C
 14    126  PGM-LS    Perc      2       2  R:D2B-L:D1A        S  1731.79   SubjLeft    C
 14    127  PGM-LS    Perc      2       2  R:D2A-L:D1B        S  1640.06   SubjLeft    C
 14    128  PGM-LS    Perc      2       2  R:D1B-L:D2B        S  1139.54  SubjRight    C
